"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"humanGene"	"Gene.title"	"Gene.symbol"
"1433582_at"	0.2477228120748	0.00586062926506756	3.79273001371557	-1.97421873462454	0.4576137018122	"C3orf58"	"RIKEN cDNA 1190002N15 gene"	"1190002N15Rik"
"1460049_s_at"	0.071718750228552	0.000140605158158876	-7.0445830138087	1.49453591220609	-1.15063221281309	"C2orf40"	"RIKEN cDNA 1500015O10 gene"	"1500015O10Rik"
"1428984_a_at"	0.086068070543551	0.000227460755829999	6.5502354308007	1.07283120555618	3.05074183956518	"C11orf97"	"RIKEN cDNA 1700012B09 gene"	"1700012B09Rik"
"1453333_at"	0.096667406925641	0.000308642970162353	-6.25015886886952	0.800165109237474	-0.900908358099029	"C1orf158"	"RIKEN cDNA 1700012P22 gene"	"1700012P22Rik"
"1434493_at"	0.244688924571758	0.0056857717778143	3.81479123104309	-1.9448407794292	0.303414782357846	"C8orf59"	"RIKEN cDNA 1810022K09 gene"	"1810022K09Rik"
"1424267_at"	0.17043872016233	0.00211197805666375	4.56750709034245	-0.990217466962474	0.543094129271912	"C21orf2"	"RIKEN cDNA 1810043G02 gene"	"1810043G02Rik"
"1429508_at"	0.082006761532875	0.000207285222384154	-6.64360508706615	1.15504739762834	-0.67140450905567	"C10orf88"	"RIKEN cDNA 2310057M21 gene"	"2310057M21Rik"
"1429595_at"	0.225737877712424	0.00450514045939724	3.98607690424921	-1.71936375604565	0.373947264105627	"KIAA0586"	"RIKEN cDNA 2700049A03 gene"	"2700049A03Rik"
"1435413_x_at"	0.249005243108078	0.00594377419997001	3.7824873127691	-1.98788414733358	0.327128212191939	"C14orf166"	"RIKEN cDNA 2700060E02 gene"	"2700060E02Rik"
"1450770_at"	0.165883032536746	0.00196774844032636	4.62383738534024	-0.922633426276362	0.604693821563824	"C14orf37"	"RIKEN cDNA 3632451O06 gene"	"3632451O06Rik"
"1434550_at"	0.203667350953423	0.00329458019902215	4.2215991252091	-1.41713606086442	0.37297915519801	"C3orf14"	"RIKEN cDNA 3830406C13 gene"	"3830406C13Rik"
"1419637_s_at"	0.219256041663798	0.00412035374394013	4.05264086724648	-1.63301718592697	0.392607214939165	"C5orf34"	"RIKEN cDNA 4833420G17 gene"	"4833420G17Rik"
"1429394_at"	0.146783732951351	0.00115566936833588	-5.06008346375906	-0.417645972373425	-0.443920974576777	"C1orf74"	"RIKEN cDNA A130010J15 gene"	"A130010J15Rik"
"1437528_x_at"	0.203667350953423	0.00330556974120099	4.21905972428097	-1.4203453622254	0.650450589813971	"KIAA1024L"	"RIKEN cDNA A730017C20 gene"	"A730017C20Rik"
"1446715_at"	0.0221268794411787	4.76059082853882e-06	-11.4502238895523	4.10632001719064	-1.32226754992832	"ABCA13"	"ATP-binding cassette, sub-family A (ABC1), member 13"	"Abca13"
"1416403_at"	0.249990026948651	0.00605838228542329	-3.76861873354571	-2.00641287214539	-0.409166529087813	"ABCB10"	"ATP-binding cassette, sub-family B (MDR/TAP), member 10"	"Abcb10"
"1423999_at"	0.205924890718379	0.00341526392446614	4.19420386576135	-1.45181553011709	0.394395027298167	"ABL1"	"c-abl oncogene 1, non-receptor tyrosine kinase"	"Abl1"
"1458455_at"	0.156007498210395	0.00145094888049681	-4.87081813765133	-0.632739620452211	-0.887784175006796	"ABRA"	"actin-binding Rho activating protein"	"Abra"
"1451257_at"	0.158389331934494	0.00163019169580798	-4.77554427512324	-0.743328102100417	-0.576693900967925	"ACSL6"	"acyl-CoA synthetase long-chain family member 6"	"Acsl6"
