"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"humanGene"	"Gene.title"	"Gene.symbol"
"ILMN_2674228"	0.0398314039965108	0.00148526227279299	5.02648443805642	-0.831505027245347	0.617111214735496	"C17orf49"	"RIKEN cDNA 0610010K14 gene"	"0610010K14Rik"
"ILMN_3144761"	0.117539982220454	0.0136267412863204	3.26476153949344	-3.15170600236496	0.295592205426615	"CXorf40B"	"RIKEN cDNA 1110012L19 gene"	"1110012L19Rik"
"ILMN_3144761"	0.117539982220454	0.0136267412863204	3.26476153949344	-3.15170600236496	0.295592205426615	"CXorf40A"	"RIKEN cDNA 1110012L19 gene"	"1110012L19Rik"
"ILMN_2629375"	0.172746741028585	0.0292033714118555	2.72808590323579	-3.93589844791643	0.313197012984848	"C8orf33"	"RIKEN cDNA 1110038F14 gene"	"1110038F14Rik"
"ILMN_3162133"	0.040370353326914	0.00155598610776003	-4.98540265832473	-0.880256456932796	-0.466836451649648	"C3orf58"	"RIKEN cDNA 1190002N15 gene"	"1190002N15Rik"
"ILMN_2699367"	0.106914628724202	0.0113986724488364	3.39432678647503	-2.96625171068092	0.433819345124965	"C16orf74"	"RIKEN cDNA 1190005I06 gene"	"1190005I06Rik"
"ILMN_2822842"	0.0827591053000422	0.00666315504387458	3.79498776696212	-2.40593009439529	0.476135898966136	"C19orf12"	"RIKEN cDNA 1600014C10 gene"	"1600014C10Rik"
"ILMN_2955312"	0.221016542390929	0.0471791098188609	4.32728468187444	-3.15453268280847	1.87455343064709	"LOC102723903"	"RIKEN cDNA 1700001C19 gene"	"1700001C19Rik"
"ILMN_1255361"	0.19510048431136	0.0366249453077029	3.07041937423649	-3.61505421372652	3.94873433962086	"C12orf50"	"RIKEN cDNA 1700017N19 gene"	"1700017N19Rik"
"ILMN_2895240"	0.115991589573295	0.0132485581630827	3.28507603612594	-3.12250571127164	0.593100758672136	"C17orf50"	"RIKEN cDNA 1700020L24 gene"	"1700020L24Rik"
"ILMN_2736976"	0.248958043003511	0.0603373415484416	-2.91678079572887	-3.88034988694722	-1.20882120170369	"C2orf74"	"RIKEN cDNA 1700093K21 gene"	"1700093K21Rik"
"ILMN_1247760"	0.0801836140651356	0.00629552278819019	3.83840121439197	-2.34652632236847	0.578210127205523	"C12orf43"	"RIKEN cDNA 2210016L21 gene"	"2210016L21Rik"
"ILMN_1257333"	0.137616510422066	0.0188777730366309	-3.0322929874943	-3.488752801321	-0.288392907358983	"C1orf198"	"RIKEN cDNA 2310022B05 gene"	"2310022B05Rik"
"ILMN_2751887"	0.13601597857408	0.0184411129112221	3.04882179584751	-3.46462875564459	0.533429716528986	"C1orf35"	"RIKEN cDNA 2310033P09 gene"	"2310033P09Rik"
"ILMN_2950683"	0.181270931630336	0.0318785344353043	-2.66776250543298	-4.02504250458339	-2.58790833241259	"KIAA1468"	"RIKEN cDNA 2310035C23 gene"	"2310035C23Rik"
"ILMN_3052390"	0.0117179315911943	0.0001066226371246	-7.75687559704455	1.88480918917889	-0.645302831734824	"C3orf70"	"RIKEN cDNA 2510009E07 gene"	"2510009E07Rik"
"ILMN_3143621"	0.135456510865659	0.0183418108352819	3.05263863145411	-3.45906115707471	0.737437416453471	"LOC81691"	"RIKEN cDNA 2610020H08 gene"	"2610020H08Rik"
"ILMN_3088934"	0.0565302008938692	0.00303337963577731	4.41764094455599	-1.58073027877	0.444126340057608	"C11orf31"	"RIKEN cDNA 2700094K13 gene"	"2700094K13Rik"
"ILMN_1223045"	0.0815192397444703	0.00649827093029015	3.81412816049739	-2.37970664032946	1.05013585007784	"KIAA0101"	"RIKEN cDNA 2810417H13 gene"	"2810417H13Rik"
"ILMN_2747331"	0.0531283685273982	0.00268871796030868	4.51733567027551	-1.45410938253973	0.439846320460621	"C18orf8"	"RIKEN cDNA 3110002H16 gene"	"3110002H16Rik"
"ILMN_1235047"	0.186538540522898	0.0335527320966077	2.63263731404737	-4.07697972733748	0.239424985418493	"C2orf76"	"RIKEN cDNA 3110009E18 gene"	"3110009E18Rik"
"ILMN_1252821"	0.104215022839285	0.0107243476861985	9.17590039542549	-1.94355080158799	2.39971383882074	"C8orf46"	"RIKEN cDNA 3110035E14 gene"	"3110035E14Rik"
"ILMN_2767057"	0.1040954236803	0.0106973795801219	3.44082214361657	-2.90017243647224	0.347101289244445	"C7orf50"	"RIKEN cDNA 3110082I17 gene"	"3110082I17Rik"
"ILMN_1218703"	0.0436011326340221	0.00182583964647424	-4.84572746077507	-1.04794793634888	-0.57301224531094	"C20orf194"	"RIKEN cDNA 4930402H24 gene"	"4930402H24Rik"
"ILMN_2752300"	0.225695840101037	0.0491739539884941	2.57603378627429	-4.16910514357093	1.78267003964063	"C3orf67"	"RIKEN cDNA 4930452B06 gene"	"4930452B06Rik"
"ILMN_2615575"	0.0186504709832389	0.000302946479517424	-6.56967951214608	0.821869997146717	-0.853085573549345	"KIAA0226L"	"RIKEN cDNA 5031414D18 gene"	"5031414D18Rik"
"ILMN_2599214"	0.0333774823102578	0.00104045107056059	-5.34788425757182	-0.458948614756905	-0.666028950964232	"KIAA0513"	"RIKEN cDNA 6430548M08 gene"	"6430548M08Rik"
"ILMN_2963754"	0.131136561447219	0.0171516107315127	3.10017287477393	-3.3898252300089	0.514067185479663	"C1orf159"	"RIKEN cDNA 9430015G10 gene"	"9430015G10Rik"
"ILMN_3001135"	0.193376328938566	0.0358591849822701	2.58712036666334	-4.1442971530712	0.331377552477503	"C1orf109"	"RIKEN cDNA 9930104L06 gene"	"9930104L06Rik"
"ILMN_2800881"	0.0143908969352136	0.000175928961274325	7.16820005830793	1.3781130454779	0.545745857539591	"C1orf174"	"RIKEN cDNA A430005L14 gene"	"A430005L14Rik"
"ILMN_3160750"	0.00848235106333062	4.45999398663457e-05	-8.87579406019921	2.75014229067691	-2.22275680401335	"C15orf48"	"expressed sequence AA467197"	"AA467197"
"ILMN_2686898"	0.1630420147216	0.0261125910115077	2.8054269015009	-3.82176449677476	0.350760979017171	"AAAS"	"achalasia, adrenocortical insufficiency, alacrimia"	"Aaas"
"ILMN_2594302"	0.07443653103186	0.00543418784928597	12.8329737384307	-1.63041808598413	4.60559975850679	"AADAT"	"aminoadipate aminotransferase"	"Aadat"
"ILMN_2647669"	0.0372133156541943	0.00131326537781719	5.13618828035965	-0.702583395104269	0.500909192603741	"AAED1"	"AhpC/TSA antioxidant enzyme domain containing 1"	"Aaed1"
"ILMN_3127491"	0.209490894807457	0.0425610730389855	-3.360979602728	-3.3994074272512	-1.27952258004974	"AAK1"	"AP2 associated kinase 1"	"Aak1"
"ILMN_2876302"	0.173390460388728	0.0294668544484857	2.72189353723058	-3.94504527409663	0.53559485912645	"AARS2"	"alanyl-tRNA synthetase 2, mitochondrial"	"Aars2"
"ILMN_2918440"	0.160863115385876	0.025465021599041	2.82284602237777	-3.7960913683146	0.239622584976973	"AARSD1"	"alanyl-tRNA synthetase domain containing 1"	"Aarsd1"
"ILMN_3047301"	0.0309500468948778	0.000909948089640652	5.47225672843015	-0.318930812168985	0.562577368551779	"AATF"	"apoptosis antagonizing transcription factor"	"Aatf"
"ILMN_2719139"	0.0296335041161795	0.000830533869647394	-5.55809256267031	-0.223624542919559	-0.999698704238789	"C19orf38"	"cDNA sequence AB124611"	"AB124611"
"ILMN_1216987"	0.193461138897705	0.0359181895605372	2.58599615608598	-4.14595985662704	0.518095488047651	"ABCA2"	"ATP-binding cassette, sub-family A (ABC1), member 2"	"Abca2"
"ILMN_2965612"	0.228899053424271	0.0505203413466771	-4.17376620380894	-3.22661528545924	-2.41288812788932	"ABCA6"	"ATP-binding cassette, sub-family A (ABC1), member 6"	"Abca6"
"ILMN_1253984"	0.0484676650613182	0.00221693028756677	-4.67938979670904	-1.25158406265695	-1.5356320294874	"ABCA9"	"ATP-binding cassette, sub-family A (ABC1), member 9"	"Abca9"
"ILMN_2648742"	0.210197302336534	0.0428367912043047	-2.55541415864823	-4.18196624844391	-2.53138599840885	"ABCB4"	"ATP-binding cassette, sub-family B (MDR/TAP), member 4"	"Abcb4"
"ILMN_2663015"	0.122893899409381	0.0148042695593855	3.20517171996869	-3.2376105269006	0.794610316658686	"ABCB8"	"ATP-binding cassette, sub-family B (MDR/TAP), member 8"	"Abcb8"
"ILMN_1238608"	0.127945668752813	0.0161996839879037	3.14078883867493	-3.33082271694436	0.637186169193533	"ABCC10"	"ATP-binding cassette, sub-family C (CFTR/MRP), member 10"	"Abcc10"
"ILMN_1245831"	0.0810000171618711	0.00641885493494383	3.82353640023676	-2.36683593981048	0.49965367502589	"ABCD2"	"ATP-binding cassette, sub-family D (ALD), member 2"	"Abcd2"
"ILMN_2925281"	0.120622392284779	0.014372033130163	-3.22643682766988	-3.20691292145511	-0.293109156547857	"ABCD3"	"ATP-binding cassette, sub-family D (ALD), member 3"	"Abcd3"
"ILMN_2693594"	0.128337019470307	0.0163905118829475	3.13244653317611	-3.34292930540047	0.48669579743916	"ABCF1"	"ATP-binding cassette, sub-family F (GCN20), member 1"	"Abcf1"
"ILMN_2669034"	0.142634035307219	0.0201113034038151	2.98770447053756	-3.55393626407748	0.3549003079731	"ABCF2"	"ATP-binding cassette, sub-family F (GCN20), member 2"	"Abcf2"
"ILMN_2677728"	0.171624542996562	0.0289154722745817	-2.73491921084205	-3.92580615701069	-0.280075495101277	"ABHD3"	"abhydrolase domain containing 3"	"Abhd3"
"ILMN_2739295"	0.156525409530956	0.0241757944395496	2.85895508617641	-3.74291799996142	0.323031990000983	"ABHD5"	"abhydrolase domain containing 5"	"Abhd5"
"ILMN_3006643"	0.0149376317290041	0.000189326450056829	-7.0849998041629	1.30335607571081	-1.09981202368759	"ABI2"	"abl-interactor 2"	"Abi2"
"ILMN_1223041"	0.0989317938595537	0.0096857113413006	-3.51402421380927	-2.79667239863389	-0.81296619693444	"ABI3"	"ABI gene family, member 3"	"Abi3"
"ILMN_1228600"	0.136664572134476	0.0185996241781064	-3.04277413867899	-3.4734528612232	-0.925326871385125	"ABLIM3"	"actin binding LIM protein family, member 3"	"Ablim3"
"ILMN_2762728"	0.0918015922368079	0.00801610072580925	-3.65504436927163	-2.59921979599052	-0.270546568263109	"ACAA1"	"acetyl-Coenzyme A acyltransferase 1A"	"Acaa1a"
"ILMN_2704823"	0.104241293711724	0.0107364927815347	3.4381436531335	-2.90397205918282	0.276728896255722	"ACAA2"	"acetyl-Coenzyme A acyltransferase 2 (mitochondrial 3-oxoacyl-Coenzyme A thiolase)"	"Acaa2"
"ILMN_2783519"	0.153163089194016	0.0231243835898762	2.8899366444747	-3.69734965955968	0.450527079301481	"ACADL"	"acyl-Coenzyme A dehydrogenase, long-chain"	"Acadl"
"ILMN_1256725"	0.0623965185215338	0.00373482752523147	4.24848686501036	-1.79909283613904	0.961014594217533	"ACADS"	"acyl-Coenzyme A dehydrogenase, short chain"	"Acads"
"ILMN_2642969"	0.0375318423897665	0.00133029158275544	-5.12463667333021	-0.716072319385802	-0.717480267588983	"ACAP1"	"ArfGAP with coiled-coil, ankyrin repeat and PH domains 1"	"Acap1"
"ILMN_2643977"	0.0949753994253013	0.00860020041845691	-3.60236788179398	-2.67266991814199	-1.70319721867567	"ACAT1"	"acetyl-Coenzyme A acetyltransferase 1"	"Acat1"
"ILMN_1253008"	0.0136574243929278	0.000147896649710333	7.36803080610137	1.55441878170499	0.785021977749965	"ACAT2"	"acetyl-Coenzyme A acetyltransferase 2"	"Acat2"
"ILMN_1235783"	0.099362348912969	0.00988161980363453	-3.49922368253951	-2.81754491866193	-0.367629334240773	"ACBD3"	"acyl-Coenzyme A binding domain containing 3"	"Acbd3"
"ILMN_2669782"	0.0604549317593696	0.00348072998386507	-4.30539325797877	-1.72513880381401	-0.860137029474791	"ACER3"	"alkaline ceramidase 3"	"Acer3"
"ILMN_2687561"	0.00936533526696766	6.9744260399323e-05	16.6319492672035	1.94511842693757	3.94262591141359	"ACKR3"	"atypical chemokine receptor 3"	"Ackr3"
"ILMN_2910627"	0.133680929064179	0.0178358387118162	-3.07243354482646	-3.43020567525637	-0.339255064039785	"ACOT9"	"acyl-CoA thioesterase 10"	"Acot10"
"ILMN_1227579"	0.0605670179392871	0.00351158476855638	-4.29824397836805	-1.73440242838334	-0.587206439120892	"ACOT11"	"acyl-CoA thioesterase 11"	"Acot11"
"ILMN_2622613"	0.062830180967089	0.00378633173537538	-4.23747055934786	-1.81346685541202	-0.518022762170469	"ACOT4"	"acyl-CoA thioesterase 4"	"Acot4"
"ILMN_2632264"	0.00703535146327669	2.77437455009268e-05	-9.54085207369999	3.21096482756318	-1.12332301516217	"ACOT7"	"acyl-CoA thioesterase 7"	"Acot7"
"ILMN_2735573"	0.0983332708973964	0.00955790054372078	3.52385524835078	-2.78282346306986	0.555226450164404	"ACOX3"	"acyl-Coenzyme A oxidase 3, pristanoyl"	"Acox3"
"ILMN_2887075"	0.054055167569813	0.00279345079402051	-4.48561825353848	-1.49422575756679	-0.470102982902921	"ACP2"	"acid phosphatase 2, lysosomal"	"Acp2"
"ILMN_1224629"	0.170907935200207	0.0287400696627924	5.59375857011883	-2.67019777814203	4.44391578481212	"ACR"	"acrosin prepropeptide"	"Acr"
"ILMN_3061300"	0.167646158719854	0.0278059189125977	-5.68889224128992	-2.6405149694461	-2.01064205448162	"ACSL3"	"acyl-CoA synthetase long-chain family member 3"	"Acsl3"
"ILMN_2690135"	0.179145214798272	0.0312618816800595	-2.68118646289498	-4.0051982380481	-0.591785405927174	"ACSL4"	"acyl-CoA synthetase long-chain family member 4"	"Acsl4"
"ILMN_1220520"	0.0273458621568514	0.00069067526596808	-9.32542129469247	0.244486359319935	-3.03150735533885	"ACSM5"	"acyl-CoA synthetase medium-chain family member 5"	"Acsm5"
"ILMN_1231116"	0.0495401454846718	0.00233237525845945	-6.79638026526659	-0.708262457265639	-5.41684884459412	"ACSS2"	"acyl-CoA synthetase short-chain family member 2"	"Acss2"
"ILMN_2673599"	0.0705014190997228	0.00491500903070693	4.03034975069584	-2.08715913914324	0.460009019281287	"ACTN4"	"actinin alpha 4"	"Actn4"
"ILMN_2637588"	0.165585522660558	0.0271998377442042	5.75315665956244	-2.62091269979553	1.56051411569913	"ACTR2"	"ARP2 actin-related protein 2"	"Actr2"
"ILMN_2593338"	0.140954447263649	0.0196202026260138	3.00509964711016	-3.52848854998591	1.08861008960077	"ACTR6"	"ARP6 actin-related protein 6"	"Actr6"
"ILMN_1230145"	0.0976336209572595	0.00927705031770777	3.54596570017876	-2.75172163865217	0.46909660512417	"ACVR2B"	"activin receptor IIB"	"Acvr2b"
"ILMN_2945472"	0.0169368008469357	0.000238535291961913	6.82798530734999	1.06726066075586	0.688961788986806	"ACY1"	"aminoacylase 1"	"Acy1"
"ILMN_2636803"	0.0375318423897665	0.00132913924720067	5.12541329586815	-0.715164814502625	0.865818433093222	"ACYP2"	"acylphosphatase 2, muscle type"	"Acyp2"
"ILMN_1243254"	0.23247221952104	0.0523428565242226	3.0929351797772	-3.71901560674475	2.62029510698368	"ADAM12"	"a disintegrin and metallopeptidase domain 12 (meltrin alpha)"	"Adam12"
"ILMN_3139103"	0.0830282694111416	0.00670821330719566	-3.78984672407734	-2.41298248795082	-0.508406839544863	"ADAM15"	"a disintegrin and metallopeptidase domain 15 (metargidin)"	"Adam15"
"ILMN_2772155"	0.0143908969352136	0.000176330881183548	-7.16560165021915	1.37579047618932	-1.14798108734257	"ADAM19"	"a disintegrin and metallopeptidase domain 19 (meltrin beta)"	"Adam19"
"ILMN_1221608"	0.134033837184824	0.0179710172761776	7.09363205274827	-2.28238168707819	2.4063030884958	"ADAM21"	"a disintegrin and metallopeptidase domain 21"	"Adam21"
