"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"humanGene"	"Gene.title"	"Gene.symbol"
"1434771_at"	0.0474080501014951	0.00227154156824308	-4.12639271290085	-1.27038481376905	-0.436066953076139	"C16orf13"	"RIKEN cDNA 0610011F06 gene"	"0610011F06Rik"
"1438343_at"	0.0276213556325302	0.000573404021142159	5.05431185656471	0.0834382085983671	1.25367225692687	"C1orf123"	"RIKEN cDNA 0610037L13 gene"	"0610037L13Rik"
"1437682_x_at"	0.0431270550376626	0.0017950897318835	4.27938982081959	-1.03830571491948	0.579166892291177	"C21orf59"	"RIKEN cDNA 1110004E09 gene"	"1110004E09Rik"
"1451302_at"	0.0824415301939608	0.00792670885318595	3.34459590526703	-2.50063855297583	0.308567334993706	"CXorf40B"	"RIKEN cDNA 1110012L19 gene"	"1110012L19Rik"
"1451302_at"	0.0824415301939608	0.00792670885318595	3.34459590526703	-2.50063855297583	0.308567334993706	"CXorf40A"	"RIKEN cDNA 1110012L19 gene"	"1110012L19Rik"
"1417211_a_at"	0.0887129092084466	0.00942160383937833	3.23973848115087	-2.66986623985738	0.356758660497585	"C11orf1"	"RIKEN cDNA 1110032A03 gene"	"1110032A03Rik"
"1437617_x_at"	0.0529118686596019	0.00297637326865058	3.95324760108371	-1.53685395272203	0.375352144102031	"C20orf196"	"RIKEN cDNA 1110034G24 gene"	"1110034G24Rik"
"1418048_at"	0.0667397307545392	0.00508400176141504	3.61727493967411	-2.06431273668665	0.313646741392464	"KIAA1143"	"RIKEN cDNA 1110059G10 gene"	"1110059G10Rik"
"1452609_at"	0.0580213363431782	0.0037423575402387	-3.80845822124772	-1.76259063985643	-0.568139292351798	"C16orf74"	"RIKEN cDNA 1190005I06 gene"	"1190005I06Rik"
"1440780_x_at"	0.0826060402648862	0.00795821034901511	3.34218176092699	-2.50452718650589	0.933360677200376	"C2orf40"	"RIKEN cDNA 1500015O10 gene"	"1500015O10Rik"
"1436863_at"	0.0571235782202757	0.00358439339179576	3.83559568902186	-1.72009043934646	1.21783026833014	"C6orf118"	"RIKEN cDNA 1700010I14 gene"	"1700010I14Rik"
"1429853_at"	0.0516347768108272	0.00277516460808952	3.99784804714103	-1.46784040086064	1.86654130270126	"RP11-402G3.3"	"RIKEN cDNA 1700018C11 gene"	"1700018C11Rik"
"1421019_at"	0.0459335602595424	0.00209089818879494	-4.18001050314101	-1.18868115956473	-0.425985234635654	"C6orf203"	"RIKEN cDNA 1700021F05 gene"	"1700021F05Rik"
"1460262_a_at"	0.0381666756971305	0.00131168593447046	-4.48670075467929	-0.729209470559864	-0.360840835795477	"C20orf27"	"RIKEN cDNA 1700037H04 gene"	"1700037H04Rik"
"1434422_at"	0.0202799251555249	0.000208847601853681	5.79460018491411	1.06631074105112	0.498674913186854	"C2orf69"	"RIKEN cDNA 1700066M21 gene"	"1700066M21Rik"
"1416917_at"	0.0262694262980349	0.0004406280412424	5.24199055950253	0.340915227229286	0.440208749274571	"C14orf119"	"RIKEN cDNA 1700123O20 gene"	"1700123O20Rik"
"1434493_at"	0.052921086217784	0.00297806516087749	3.95288618010289	-1.53741423640308	0.546332397662722	"C8orf59"	"RIKEN cDNA 1810022K09 gene"	"1810022K09Rik"
"1425921_a_at"	0.0351331053182566	0.00105479267042148	-4.63316754647929	-0.514710614545262	-0.662544349256619	"C11orf24"	"RIKEN cDNA 1810055G02 gene"	"1810055G02Rik"
"1428331_at"	0.0279289757624341	0.000593542652752874	-5.02997961086481	0.0496439673184996	-0.556268019145282	"C9orf64"	"RIKEN cDNA 2210016F16 gene"	"2210016F16Rik"
"1453502_at"	0.0813676328059772	0.00767360553875758	3.3643610795897	-2.46881597945502	0.582369043099163	"KIAA0825"	"RIKEN cDNA 2210408I21 gene"	"2210408I21Rik"
"1433726_at"	0.0773854392464563	0.00688421928881194	3.43064973668239	-2.3622901882046	0.267243843573182	"KIAA1468"	"RIKEN cDNA 2310035C23 gene"	"2310035C23Rik"
"1419174_at"	0.0358528183829778	0.00114233609047114	4.57935086836474	-0.593143959536552	0.340966104964986	"C1orf52"	"RIKEN cDNA 2410004B18 gene"	"2410004B18Rik"
"1458493_a_at"	0.0425483063270169	0.00172170592773565	4.30674046095856	-0.997166636869488	0.930654926829734	"C5orf42"	"RIKEN cDNA 2410089E03 gene"	"2410089E03Rik"
"1429451_at"	0.0263172424463931	0.000465155278376343	5.20309608022469	0.288019378432118	0.391710396067579	"C8orf37"	"RIKEN cDNA 2610301B20 gene"	"2610301B20Rik"
"1426820_at"	0.0898474726872985	0.00963088829280412	-3.22644654347488	-2.69136120218008	-0.24034213909267	"KIAA0100"	"RIKEN cDNA 2610507B11 gene"	"2610507B11Rik"
"1435413_x_at"	0.0527254058987649	0.00294376120085971	-3.96025676355452	-1.52599143158543	-0.375736516474479	"C14orf166"	"RIKEN cDNA 2700060E02 gene"	"2700060E02Rik"
"1437291_at"	0.0523867977758403	0.00291199090982532	3.96716409431935	-1.515292796172	0.453486555243956	"C11orf95"	"RIKEN cDNA 2700081O15 gene"	"2700081O15Rik"
"1426365_at"	0.0868819555639563	0.00905351897462231	3.2638724431955	-2.6308612908818	0.269281221970445	"KIAA0907"	"RIKEN cDNA 2810403A07 gene"	"2810403A07Rik"
"1437110_at"	0.0279289757624341	0.000594764508833826	5.02853189389793	0.047630301899078	0.605589104378691	"KIAA1551"	"RIKEN cDNA 2810474O19 gene"	"2810474O19Rik"
"1419637_s_at"	0.0261726877242502	0.00043523460218593	5.2508551236097	0.352936941596202	0.686097636304272	"C5orf34"	"RIKEN cDNA 4833420G17 gene"	"4833420G17Rik"
"1454136_a_at"	0.0319875014012011	0.000814918496485223	4.80928926333289	-0.261166630248116	0.378643702118348	"C16orf87"	"RIKEN cDNA 4921524J17 gene"	"4921524J17Rik"
"1438038_at"	0.0562326062496506	0.00345810705504712	3.85821037685653	-1.68473937944876	0.547072286883278	"C20orf194"	"RIKEN cDNA 4930402H24 gene"	"4930402H24Rik"
"1430789_at"	0.0439441697613818	0.0018736754939167	4.25138441557976	-1.08054066703748	1.02054630034184	"C3orf67"	"RIKEN cDNA 4930452B06 gene"	"4930452B06Rik"
"1423976_at"	0.0219763762799179	0.000260750488105956	5.62698087624353	0.851424313044288	0.4112591240131	"C3orf38"	"RIKEN cDNA 4930453N24 gene"	"4930453N24Rik"
"1454701_at"	0.0514957376884433	0.00276426644517242	4.00036022324794	-1.46396069101922	0.590140654421216	"C18orf54"	"RIKEN cDNA 4930503L19 gene"	"4930503L19Rik"
"1431104_at"	0.0721650273625797	0.00596028307411386	3.51908256624445	-2.22071157099393	0.704980526453965	"C1orf185"	"RIKEN cDNA 4930522H14 gene"	"4930522H14Rik"
"1421367_at"	0.0292865670025923	0.000677277430294313	4.937500866947	-0.0796579752247952	1.03656500359852	"C1orf234"	"RIKEN cDNA 4930549C01 gene"	"4930549C01Rik"
"1430763_at"	0.0908652867287978	0.00995902768849428	3.20619398869081	-2.72412886071039	0.536333073500321	"C17orf100"	"RIKEN cDNA 4930563E22 gene"	"4930563E22Rik"
"1438798_at"	0.0326923945735531	0.000868742232488884	-4.76534431552319	-0.323975960214483	-0.45268064067267	"KIAA0355"	"RIKEN cDNA 4931406P16 gene"	"4931406P16Rik"
"1435024_at"	0.0594599013723543	0.00393138568750938	3.77752179090117	-1.81114387413204	0.548748662572534	"KIAA0895L"	"RIKEN cDNA 4931428F04 gene"	"4931428F04Rik"
"1433998_at"	0.0560191694335667	0.00343298912982618	3.86281173270364	-1.6775540156807	0.390998697623436	"KIAA0753"	"RIKEN cDNA 4933427D14 gene"	"4933427D14Rik"
"1457260_at"	0.090841535217072	0.00994295854537569	-3.20716964915737	-2.72254985137621	-0.372475384758673	"C1orf216"	"RIKEN cDNA 5730409E04Rik gene"	"5730409E04Rik"
"1429678_at"	0.0224526278175523	0.000287208121564259	5.55489976252485	0.7576452131273	0.580449349506136	"C4orf32"	"RIKEN cDNA 5730508B09 gene"	"5730508B09Rik"
"1436345_at"	0.0431270550376626	0.00178931659815092	-4.28149817492983	-1.03513064169055	-0.476185814584403	"C1orf106"	"RIKEN cDNA 5730559C18 gene"	"5730559C18Rik"
"1457987_at"	0.0311379154247986	0.000763586937314632	4.85418993228455	-0.197305201281745	0.561708193069638	"C5orf22"	"RIKEN cDNA 6030458C11 gene"	"6030458C11Rik"
