"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"humanGene"	"Gene.title"	"Gene.symbol"
"1454161_s_at"	0.0514055070914477	0.00550561608885237	-3.99236941458955	-2.18686871484738	-0.859317734456833	"C14orf1"	"RIKEN cDNA 0610007P14 gene"	"0610007P14Rik"
"1423335_at"	0.0135848028127003	0.000319883385891393	-6.65909174546939	0.792884522967705	-1.73599087186984	"C11orf58"	"RIKEN cDNA 1110004F10 gene"	"1110004F10Rik"
"1427906_at"	0.0540271824710287	0.00595004579352119	-3.93062125677675	-2.26854313178442	-2.02444047093112	"KIAA1429"	"RIKEN cDNA 1110037F02 gene"	"1110037F02Rik"
"1428832_at"	0.0204915568606215	0.000885653909739358	5.60157412359565	-0.265075397429505	1.30494473378298	"C16orf59"	"RIKEN cDNA 1600002H07 gene"	"1600002H07Rik"
"1447063_at"	0.0126927128902737	0.000263974150561581	6.8741623041618	0.990410446315279	2.61124871658565	"C15orf39"	"RIKEN cDNA 1700017B05 gene"	"1700017B05Rik"
"1428812_at"	0.0180715594715713	0.000679972426847665	-5.86340086846008	0.0109655833758744	-1.08693341963029	"C10orf107"	"RIKEN cDNA 1700040L02 gene"	"1700040L02Rik"
"1447556_x_at"	0.0386345238930332	0.00330632571027296	4.40997265433264	-1.6497861120864	0.72953345580914	"C1orf189"	"RIKEN cDNA 1700094D03 gene"	"1700094D03Rik"
"1430886_at"	0.0432917250209247	0.00404526565607734	4.24220857162023	-1.86231568002326	1.24769854889626	"C10orf11"	"RIKEN cDNA 1700112E06 gene"	"1700112E06Rik"
"1431018_at"	0.0190870714366593	0.000763465929175261	-5.74762726701795	-0.109899347875431	-1.62793962926769	"C16orf72"	"RIKEN cDNA 1810013L24 gene"	"1810013L24Rik"
"1452175_at"	0.0240701009190983	0.00126411258300859	-5.26186574128999	-0.637949625033738	-1.02305371254346	"C19orf52"	"RIKEN cDNA 1810026J23 gene"	"1810026J23Rik"
"1457826_a_at"	0.0121663891434085	0.000236848177821172	6.99791448202456	1.10155480225657	1.5006479335184	"C17orf89"	"RIKEN cDNA 1810043H04 gene"	"1810043H04Rik"
"1460695_a_at"	0.0537978536800226	0.00590776899800546	3.93627400199323	-2.26104251270596	0.653629080986788	"C9orf3"	"RIKEN cDNA 2010111I01 gene"	"2010111I01Rik"
"1454707_at"	0.00664670102393663	2.53777869346734e-05	-9.9848513656862	3.31578389061087	-1.78955122263039	"KIAA1468"	"RIKEN cDNA 2310035C23 gene"	"2310035C23Rik"
"1439419_at"	0.0451929990863385	0.0043969508434592	4.17387760117533	-1.95013013759311	2.11296856424382	"C10orf88"	"RIKEN cDNA 2310057M21 gene"	"2310057M21Rik"
"1437985_a_at"	0.0460822783540874	0.00456354011430329	4.14358045145842	-1.98929625808856	1.13129518551708	"C6orf136"	"RIKEN cDNA 2310061I04 gene"	"2310061I04Rik"
"1451078_at"	0.0294090511213032	0.00193910039879941	-4.87150762094184	-1.08771553454005	-1.55244288940907	"KIAA2013"	"RIKEN cDNA 2510039O18 gene"	"2510039O18Rik"
"1430215_at"	0.035356625030518	0.00279867744304892	-4.55130410392814	-1.47414462332127	-1.6242870172096	"LOC81691"	"RIKEN cDNA 2610020H08 gene"	"2610020H08Rik"
"1435413_x_at"	0.0509333312777147	0.00541990427245763	4.00490588851573	-2.17035663021104	0.800711748442293	"C14orf166"	"RIKEN cDNA 2700060E02 gene"	"2700060E02Rik"
"1440854_at"	0.027248621805378	0.00165690928076471	5.01278949130565	-0.922253882203405	2.11970920835554	"KIAA0907"	"RIKEN cDNA 2810403A07 gene"	"2810403A07Rik"
"1427334_s_at"	0.0385141547839562	0.00327918126805153	4.41690398353218	-1.64109946187393	1.291777046909	"KIAA1551"	"RIKEN cDNA 2810474O19 gene"	"2810474O19Rik"
"1428023_at"	0.0319277828753394	0.00230285531791932	4.71987096576172	-1.26872873175318	0.934918890390281	"C2orf76"	"RIKEN cDNA 3110009E18 gene"	"3110009E18Rik"
"1453007_at"	0.0384721094659853	0.00326567106114304	-4.42037747769072	-1.63674914141149	-1.47942046683997	"C7orf50"	"RIKEN cDNA 3110082I17 gene"	"3110082I17Rik"
"1438038_at"	0.0327494465768399	0.00242601940119337	-4.67448120938863	-1.32360547239829	-0.88366392732079	"C20orf194"	"RIKEN cDNA 4930402H24 gene"	"4930402H24Rik"
"1437900_at"	0.0148175434946219	0.000404808261045008	6.40254784721755	0.549787405208887	1.71655895718087	"KIAA0040"	"RIKEN cDNA 4930523C07 gene"	"4930523C07Rik"
"1429824_at"	0.0158159867753335	0.000480079951562748	-6.22142358516367	0.373087339481679	-1.54924386805019	"C11orf65"	"RIKEN cDNA 4930550C14 gene"	"4930550C14Rik"
"1436446_at"	0.0112671020398046	0.00018614922909121	-7.27909767611276	1.34749012409078	-2.69703968201875	"C18orf25"	"RIKEN cDNA 8030462N17 gene"	"8030462N17Rik"
"1428535_at"	0.0280472150837389	0.00175953238859361	-4.95850895903573	-0.985461997422166	-0.972978577352428	"KIAA1462"	"RIKEN cDNA 9430020K01 gene"	"9430020K01Rik"
