"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"humanGene"	"Gene.title"	"Gene.symbol"
"1435301_at"	0.0052469693803285	0.000276070560287345	5.44805549528756	0.614270128317258	0.82715	"C21orf59"	"RIKEN cDNA 1110004E09 gene"	"1110004E09Rik"
"1423335_at"	0.00419481671159548	0.000175792550858852	-5.77201605347708	1.07378981413087	-0.939625000000003	"C11orf58"	"RIKEN cDNA 1110004F10 gene"	"1110004F10Rik"
"1416841_at"	0.00603869400076983	0.000356422328330842	-5.26924632742135	0.353907722435019	-0.884475000000002	"C9orf85"	"RIKEN cDNA 1110059E24 gene"	"1110059E24Rik"
"1433581_at"	0.00240190651960171	5.41082686396165e-05	-6.67124210073274	2.26827544870247	-1.990075	"C3orf58"	"RIKEN cDNA 1190002N15 gene"	"1190002N15Rik"
"1428217_at"	0.00503598055692083	0.000254696606512858	-5.50512790574306	0.696364347826829	-1.20665	"C6orf120"	"RIKEN cDNA 1600012H06 gene"	"1600012H06Rik"
"1430422_at"	0.00983228228273584	0.000911700505673961	4.63749854680826	-0.603849820564781	0.621825000000001	"C20orf141"	"RIKEN cDNA 1700020A23 gene"	"1700020A23Rik"
"1454124_at"	0.0111719098777526	0.00115481793862847	4.48426904311277	-0.844763121457754	1.004475	"C19orf67"	"RIKEN cDNA 1700067K01 gene"	"1700067K01Rik"
"1435546_a_at"	0.0091409121915519	0.000795302530756517	-4.72703642895854	-0.464588488194506	-1.199825	"C16orf72"	"RIKEN cDNA 1810013L24 gene"	"1810013L24Rik"
"1433867_at"	0.00778792937938931	0.000586977028529848	-4.92890036909517	-0.154828398677981	-0.787275000000001	"CXorf38"	"RIKEN cDNA 1810030O07 gene"	"1810030O07Rik"
"1451288_s_at"	0.00300490782871848	8.83463289257599e-05	-6.28715086235436	1.77240210454991	-1.22715	"C21orf2"	"RIKEN cDNA 1810043G02 gene"	"1810043G02Rik"
"1424072_at"	0.00631580695908696	0.000390313691818282	-5.20642375374966	0.26129719972053	-1.0258	"C10orf35"	"RIKEN cDNA 2010107G23 gene"	"2010107G23Rik"
"1454707_at"	0.000963587011014247	5.61463890880011e-06	-8.66152070676304	4.52642492180772	-1.5611	"KIAA1468"	"RIKEN cDNA 2310035C23 gene"	"2310035C23Rik"
