"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"humanGene"	"Gene.title"	"Gene.symbol"
"1424404_at"	0.202030953479293	0.0102591805721846	-3.13907818321997	-2.54487926035289	-1.09138893499292	"C4orf19"	"RIKEN cDNA 0610040J01 gene"	"0610040J01Rik"
"1423261_at"	0.114626385697986	0.000265272333198786	5.43623738709193	0.746140193877723	2.24053529661078	"C2orf40"	"RIKEN cDNA 1500015O10 gene"	"1500015O10Rik"
"1452602_a_at"	0.205081481530741	0.0111405800938784	3.09118889599048	-2.62021419213616	0.668671409398907	"LOC102723903"	"RIKEN cDNA 1700001C19 gene"	"1700001C19Rik"
"1455905_at"	0.217337484654596	0.0131064020559485	2.99697104418701	-2.76863240358778	0.430841157622261	"KIAA0100"	"RIKEN cDNA 2610507B11 gene"	"2610507B11Rik"
"1428023_at"	0.18219679154902	0.00661096793459381	-3.39595064756816	-2.1428840278521	-1.63915622912976	"C2orf76"	"RIKEN cDNA 3110009E18 gene"	"3110009E18Rik"
"1454067_a_at"	0.222529248090331	0.0143164021504105	2.94586804882668	-2.84920007791489	0.442669960993282	"C11orf54"	"RIKEN cDNA 4931406C07 gene"	"4931406C07Rik"
"1424226_at"	0.178849312674301	0.00483830660378904	-3.58042885595901	-1.85735717335	-0.644138026815867	"C14orf159"	"RIKEN cDNA 9030617O03 gene"	"9030617O03Rik"
"1424016_at"	0.184943461661047	0.00711122969545318	3.35310444129668	-2.20962793552365	0.434701395663453	"AAGAB"	"alpha- and gamma-adaptin binding protein"	"Aagab"
"1423685_at"	0.171575572378912	0.00350864105702139	3.77250296128199	-1.56385613987688	1.0363997479091	"AARS"	"alanyl-tRNA synthetase"	"Aars"
"1419238_at"	0.234596765185627	0.0170702815333691	-2.84419906831739	-3.00949693218668	-1.14763585058035	"ABCA7"	"ATP-binding cassette, sub-family A (ABC1), member 7"	"Abca7"
"1427490_at"	0.19352861564771	0.00898757451665094	3.21613710959003	-2.42386733106555	1.12156065687428	"ABCB7"	"ATP-binding cassette, sub-family B (MDR/TAP), member 7"	"Abcb7"
"1422015_a_at"	0.201902301367719	0.0100731179156629	3.14972320676428	-2.52814589277428	0.830759014393411	"ABCB8"	"ATP-binding cassette, sub-family B (MDR/TAP), member 8"	"Abcb8"
"1435683_a_at"	0.145381902550436	0.00112819799181686	4.47349233059788	-0.535234919124973	1.01864328393821	"ABCC5"	"ATP-binding cassette, sub-family C (CFTR/MRP), member 5"	"Abcc5"
